Dirk Nowitzki on Spurs' Popovich: \I love [Gregg] Popovich. He’s the G.O.A.T. (greatest of all time). Like I said,"… https://t.co/p96HVCQnRB""",FALSE,1,NA,4/11/19 6:14,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JeffGSpursZone,6,FALSE,FALSE,NA,NA,,,
"[BET 2 #NBA ]

🏀 Brooklyn OT ✅
🏀 Oklahoma OT ✅

📌 Cote totale @ 2,30 💰 1%

#TeamParieur",FALSE,0,lspronos_off,4/11/19 6:14,FALSE,1.1161E+18,1.11622E+18,1.09585E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lspronos_off,0,FALSE,FALSE,NA,NA,,,,
#legend #dirknowitzki d.nowitzki #nba #thanks dallasmavs daily_dirk41 #respect https://t.co/Lqsd2qEEdt,FALSE,0,NA,4/11/19 6:14,FALSE,NA,1.11622E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",lovefishing74,0,FALSE,FALSE,NA,NA,,,,
Knicks could get Zion... Un. Real. I am here for that. #NBA,FALSE,0,NA,4/11/19 6:13,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Lakhani_29,0,FALSE,FALSE,NA,NA,,,,
"Post Up: Dwyane Wade, Dirk Nowitzki Suit Up for One Last Time 😢 https://t.co/yPjEn7On1u via @slamonline #NBA https://t.co/IkJVvvEw55",FALSE,0,NA,4/11/19 6:12,FALSE,NA,1.11622E+18,NA,"<a href=\http://twibble.io\"" rel=\""nofollow\"">Twibble.io</a>""",respectmyblog,0,FALSE,FALSE,NA,NA,,,,
#UtahJazz rookie SG Grayson Allen scored 40 points to go along with 7 rebounds tonight. #Clippers won 143-137 in OT. #NBA,FALSE,0,NA,4/11/19 6:12,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nba_lord,0,FALSE,FALSE,NA,NA,,,,
Saturday will begin the #Playoff to #Nba. I bet on #Gsw-#Oklahoma and #Milwaukee-#Toronto as the two #Finals of Con… https://t.co/NFgMDobvG1,FALSE,0,NA,4/11/19 6:11,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MarioTramo,0,FALSE,FALSE,NA,NA,,,,
"Thanks for all @DwyaneWade !
#OneLastDance #NBA",FALSE,0,NA,4/11/19 6:10,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",WaelAlSharaa,0,FALSE,FALSE,NA,NA,,,,
"Official NBA PLAYOFFs 

1. Warriors vs. 8. Clippers
2. Nuggets vs. 7. Spurs
3. Blazers vs. 6. Thunder
4. Rockets vs… https://t.co/uHKmBBBPNs",FALSE,1,NA,4/11/19 6:09,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GMSNBA,1,FALSE,FALSE,NA,NA,,,,
Playoffs Saturday oh man ! Shits about to be fun #nba,FALSE,0,NA,4/11/19 6:09,FALSE,NA,1.11622E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GHFROMTENNEY,0,FALSE,FALSE,NA,NA,,,,
"The 2019 NBA Playoffs! 
The @statsinsider model has @warriors at 45.5% chance of winning the whole thing followed b… https://t.co/6TLXqlvq5m",FALSE,0,NA,4/11/19 6:09,TRUE,NA,1.11622E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",StatsInsider,0,FALSE,FALSE,NA,NA,,,,
I predict that @DwyaneWade will play in the NBA again. #nba #NBATwitter,FALSE,1,NA,4/11/19 6:08,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BPotloff,0,FALSE,FALSE,NA,NA,,,,
This f*^%ing sucks! #nba https://t.co/p66wkavaJ7,FALSE,0,NA,4/11/19 6:07,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Donald_Paul,0,FALSE,FALSE,NA,NA,,,,
@LukeKennard5 footwork is seriously out of this world... that spin move was the 💣!! #Pistons #playoffbound #nba,FALSE,0,LukeKennard5,4/11/19 6:07,FALSE,NA,1.11622E+18,1708510310,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dominik3555,0,FALSE,FALSE,NA,NA,,,,
"#onelastdance @dwyanewade collides @johnlegend during his final game with miamiheat .
-
-
-

Follow @findingoomf… https://t.co/M9ypkGThml",FALSE,0,NA,4/11/19 6:06,TRUE,NA,1.11622E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",findingOOMF,0,FALSE,FALSE,NA,NA,,,,
"#NBA prediction on what the league will look like without #Dirk #Nowitzki
Bye @swish41 and thanks for all the memor… https://t.co/vz79nu0iAh",FALSE,0,NA,4/11/19 6:06,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MarcHenke1,0,FALSE,FALSE,NA,NA,,,,
"Bang Bang 🔥😍

Hope you also won with my team. 

Join my telegram for more updates and team's.… https://t.co/eIuckBTw5h",FALSE,1,NA,4/11/19 6:06,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",D11_NBA_FANTASY,0,FALSE,FALSE,NA,NA,,,,
My fanduel line was 🔥🔥🔥🔥 #fanduel #nba #dfs https://t.co/HCIB0QLVID,FALSE,0,NA,4/11/19 6:06,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_Thirst22,0,FALSE,FALSE,NA,NA,,,,
"#nbaplayoffs Game 3 @Raptors vs @OrlandoMagic 4/19 7 p.m. @AmwayCenter.
Game 4 @Raptors vs @OrlandoMagic 4/21 7 p.m… https://t.co/m5oFO9AaQQ",FALSE,2,NA,4/11/19 6:06,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JamesHill_News,0,FALSE,FALSE,NA,NA,,,,
The entire #NBA Playoffs first-round schedule. https://t.co/RhsuHxYPhi,FALSE,1,NA,4/11/19 6:05,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NYPost_Lewis,0,FALSE,FALSE,NA,NA,,,,
"Kings 131, Trail Blazers 136: The Second 28-Point Lead Blown This Season https://t.co/o09VEJ3bx9 #foreverpurple #kings #nba",FALSE,0,NA,4/11/19 6:05,FALSE,NA,1.11622E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",gopez_,0,FALSE,FALSE,NA,NA,,,,
"Trust the legend that is D-Wade to get a triple dub in his last game! Top 3 all time SG, no doubt! Enjoy retirement… https://t.co/JYzi0R8hkc",FALSE,0,NA,4/11/19 6:05,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Fullfordeen,0,FALSE,FALSE,NA,NA,,,,
@DwyaneWade  fantastic player . NBA will miss him. Going out on a high. He was having a superb season. Thanks for the memories 👏👏 #NBA,FALSE,0,DwyaneWade,4/11/19 6:05,FALSE,NA,1.11622E+18,33995409,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",athitheboss,0,FALSE,FALSE,NA,NA,,,,
Can’t spend any more money on the NBA to only see 5 minutes of effort on a game of that magnitude.  Common #NBA… https://t.co/rB2GOhtpwp,FALSE,0,NA,4/11/19 6:04,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",coachtimmoore,0,FALSE,FALSE,NA,NA,,,,
So proud of my guys on making the #NBAPlayoffs Deeeeeetroit Basketballllllll! #Pistons #NBA,FALSE,0,NA,4/11/19 6:04,FALSE,NA,1.11622E+18,NA,"<a href=\http://www.tweetcaster.com\"" rel=\""nofollow\"">TweetCaster for Android</a>""",BBFanForLifeYo,0,FALSE,FALSE,NA,NA,,,,
"2019 #NBA Playoffs: Full Matchups, Schedule, Seeding https://t.co/RGZ2X0EKVf via @SInow https://t.co/OHYCVw8DaT",FALSE,0,NA,4/11/19 6:04,FALSE,NA,1.11622E+18,NA,"<a href=\http://twibble.io\"" rel=\""nofollow\"">Twibble.io</a>""",respectmyblog,0,FALSE,FALSE,NA,NA,,,,
"Portland used only 6 players and sat out all their starters. 👀

Came back from a 25 point deficit to beat the Kings… https://t.co/Cz9X0v7ZhN",FALSE,1,NA,4/11/19 6:03,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Rugu_II,0,FALSE,FALSE,NA,NA,,,,
First round predictions #NBAPlayoffs #NBATwitter #rockets #nba https://t.co/OGeCZ3F5yU,FALSE,0,NA,4/11/19 6:03,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Parkz__,0,FALSE,FALSE,NA,NA,,,,
"LeBron James, Chris Paul and Carmelo Anthony ham it up with Dwyane Wade as their long-time pal plays his final NBA… https://t.co/HZVXvego7Z",FALSE,6,NA,4/11/19 6:03,TRUE,NA,1.11622E+18,NA,"<a href=\https://www.echobox.com\"" rel=\""nofollow\"">Echobox Social</a>""",RapplerSports,2,FALSE,FALSE,NA,NA,,,,
"ONE MORE HOUR YOU KNOW WE PARTY AT DEOL BAR WEDNESDAY'S 
#fashion #BirdsUp #UTSA #SA #ladiesnight #nightlife #party… https://t.co/IaVEp9kuXa",FALSE,0,NA,4/11/19 6:02,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",deolbar,0,FALSE,FALSE,NA,NA,,,,
Anyone got a jump shot for a playmaking shot creator? Struggling to find one with all the patches #nba2k #nba #nba2k19,FALSE,0,NA,4/11/19 6:01,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lDante7,0,FALSE,FALSE,NA,NA,,,,
Rockets vs Bucks #NBAPlayoffs #NBAFinals #NBA https://t.co/q5V6T3yA3E,FALSE,0,NA,4/11/19 6:01,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SbaliUzozwa,0,FALSE,FALSE,NA,NA,,,,
"Sad part of BLAZERS-OKC Match Up is JUSUF is in the Injured List

Time for @Enes_Kanter to do the Damage and pissed Russ

#NBA",FALSE,0,NA,4/11/19 6:01,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JustDonDonIT,0,FALSE,FALSE,NA,NA,,,,
Nuggets clinch No. 2 seed; Rockets 4th seed https://t.co/aA2sccc6br #NBA #DFS,FALSE,0,NA,4/11/19 6:01,FALSE,NA,1.11622E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",dfshero,0,FALSE,FALSE,NA,NA,,,,
"#NBA #NBAPlayoffs are set!

EASTERN CONFERENCE:

1. Milwaukee Bucks vs 8. Detroit Pistons
2. Toronto Raptors vs 7.… https://t.co/ydE0gfcgP5",FALSE,0,NA,4/11/19 6:01,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",stsamadeyemi,0,FALSE,FALSE,NA,NA,,,,
@BillPlaschke it's been since 2011 that the #Lakers signed the richest #NBA tv deal....yet they still haven't inves… https://t.co/P6Q3iU48vt,FALSE,0,BillPlaschke,4/11/19 6:00,TRUE,1.11618E+18,1.11622E+18,21740090,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",decervant4,0,FALSE,FALSE,NA,NA,,,,
Why does the NBA playoffs last 2 months? The only basketball I like is March Madness. They crown a champ in 21 days… https://t.co/nJNOI2d1cl,FALSE,0,NA,4/11/19 6:00,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ThomasPleli,0,FALSE,FALSE,NA,NA,,,,
First 7 footer that could shoot the lights out like a guard.. he changed the the way we thought the game should be… https://t.co/JfeW3Z42Sv,FALSE,0,NA,4/11/19 6:00,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",shawnoops,0,FALSE,FALSE,NA,NA,,,,
"Playoff probabilities for the 2018-19 #NBA playoffs now that seeding is set (Based off 10,000 simulations): https://t.co/3Sbk2dTNHU",FALSE,15,NA,4/11/19 6:00,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",JacobEGoldstein,5,FALSE,FALSE,NA,NA,,,,
"@PelicansNBA @AntDavis23 you rocked a T shirt that said \That all Folks\"" and you didn't think some #Pelicans Fans o… https://t.co/1mqLCCYvEc""",FALSE,0,PelicansNBA,4/11/19 5:59,TRUE,1.11603E+18,1.11622E+18,24903350,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",kareemslick,0,FALSE,FALSE,NA,NA,,,,
Wait. Did Lebron not do exit interviews?! #nba #lakers #lakeshow #lebum,FALSE,0,NA,4/11/19 5:59,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",saiddd_,0,FALSE,FALSE,NA,NA,,,,
#Hornets30 fans have to hope Kemba Walker becomes super max eligible. No way he walks away from that deal even if i… https://t.co/detJuBLM7z,FALSE,0,NA,4/11/19 5:59,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Soverby21,0,FALSE,FALSE,NA,NA,,,,
NBA April 10 Recap: 4-4 -0.20 units but we cash on @Raptors winning Atlantic Division +200 (2*) for 4 units profit… https://t.co/5gsKYtJeUT,FALSE,0,NA,4/11/19 5:59,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",crazyivan24,0,FALSE,FALSE,NA,NA,,,,
