"The Bruins and Maple Leafs is a very intriguing series... Im tuning in tonight.

#StanleyCup  #NHL",FALSE,0,NA,4/11/19 6:05,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",7willie3,0,FALSE,FALSE,NA,NA,,
"The San Jose Sharks open their playoffs with a 5-2 victory over the Vegas Golden Knights.
#sanjosesharks #sanjose… https://t.co/IxpRunEcEh",FALSE,0,NA,4/11/19 6:04,TRUE,NA,1.12E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",thenhltracker,0,FALSE,FALSE,NA,NA,,
Golden Knights vs Sharks highlights are up at https://t.co/dZDaeAInAn #NHL #GoldenKnights #Sharks,FALSE,0,NA,4/11/19 6:03,FALSE,NA,1.12E+18,NA,"<a href=\http://www.dtmts.com\"" rel=\""nofollow\"">dtmts alerts</a>""",nhl_dtmts,0,FALSE,FALSE,NA,NA,,
Is Barry Trotz the most Russian looking non-Russian? Or is it just me? #NHL,FALSE,0,NA,4/11/19 6:01,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",danieledobish,0,FALSE,FALSE,NA,NA,,
.@GoldenKnights take it on the chin at the #SharkTank losing 5-2 to the @SanJoseSharks in #NHL Western Conference q… https://t.co/DzttAD00vu,FALSE,3,NA,4/11/19 5:58,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BenjaminHphoto,1,FALSE,FALSE,NA,NA,,
"Check daily updated team news for 100+ leagues worldwide.
#football #soccer #sport #fussball #nba #nhl #basketball… https://t.co/7STfS4M0NV",FALSE,0,NA,4/11/19 5:58,TRUE,NA,1.12E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Injuries_Suspen,0,FALSE,FALSE,NA,NA,,
Notre Dame and Baylor still the story at WNBA draft NCAA runner-up Notre Dame became the first team to get all five… https://t.co/fiotKTQlPu,FALSE,0,NA,4/11/19 5:56,TRUE,NA,1.12E+18,NA,"<a href=\http://twibble.io\"" rel=\""nofollow\"">Twibble.io</a>""",GlobalSportsCtr,0,FALSE,FALSE,NA,NA,,
"Video-bombed.... 

#isles #nhl https://t.co/wZy2CIFCaS",FALSE,2,NA,4/11/19 5:55,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",aussiebeastmode,0,FALSE,FALSE,NA,NA,,
"First night of the #NHL postseason is in the books, and the #NBA playoff schedule is hot off the presses! We sit a… https://t.co/SvPPE1lq4X",FALSE,6,NA,4/11/19 5:52,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ALawRadio,2,FALSE,FALSE,NA,NA,,
"Some housekeeping on the #CLV front:

2018/19 #NBA regular season: 208 bets, 5.46% average CLV
2018/19 #NHL regular… https://t.co/XpFngUnkC5",FALSE,6,NA,4/11/19 5:52,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",wiseguychrome,0,FALSE,FALSE,NA,NA,,
Pavelski's painful goal leads Sharks past Golden Knights 5-2 https://t.co/pngLxb55x2 #nhl https://t.co/8uzeb6OW9w,FALSE,0,NA,4/11/19 5:51,FALSE,NA,1.12E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",RonBohning,0,FALSE,FALSE,NA,NA,,
Well night 1 of the #NHLPlayoffs did not disappoint #NHL,FALSE,1,NA,4/11/19 5:50,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",byrnemetfan7,0,FALSE,FALSE,NA,NA,,
Gordie Clark missed on Dylan McIlrath 9 years ago. He’s a horrible scout that can’t be trusted #NYR #NHL #Kakko,FALSE,0,NA,4/11/19 5:44,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",trcuming,0,FALSE,FALSE,NA,NA,,
#TheSkinny on the #isles 4-3 win OT win over #Penguins that gives the Isles 1-0 lead in the series.  Josh Bailey's… https://t.co/UK3ohgt6rd,FALSE,3,NA,4/11/19 5:41,TRUE,NA,1.12E+18,NA,"<a href=\https://twittimer.com\"" rel=\""nofollow\"">Twittimer</a>""",ehornick,0,FALSE,FALSE,NA,NA,,
"Final 🥅
(1️⃣) #GoStars 3
(0️⃣) #Preds 2

Two for Miro Heiskanen leads the road W.
#NHL #NHLPlayoffs @OTHeroics1",FALSE,0,NA,4/11/19 5:41,FALSE,NA,1.12E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",JAE19528126,0,FALSE,FALSE,NA,NA,,
Nothing in #NHL...I don’t like any of the underdogs in the 3 series that start Thursday &amp; no #FollowtheMoney6 teams… https://t.co/0JklA0FrOs,FALSE,3,NA,4/11/19 5:39,TRUE,NA,1.12E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ViewFromVegas,0,FALSE,FALSE,NA,NA,,
I fookin love playoff hockey.... There is nothing like it! #NHL #hockey #NHLPlayoffs,FALSE,0,NA,4/11/19 5:37,FALSE,NA,1.12E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",rahmanisayev,0,FALSE,FALSE,NA,NA,,
NHL Milestone Stat of the Day: Eddie Olczyk-1st Career Goal (10/16/87) #missyjanegraphics #nhl  #nhlmilestones… https://t.co/bJQ2JA8XEj,FALSE,0,NA,4/11/19 5:37,TRUE,NA,1.12E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MJGraphics1224,0,FALSE,FALSE,NA,NA,,
"BREAK..#Sharks eat #GoldenKnights,5-2 and #Stars beat #Predators 3-2 #NHL🏒 #NHLPlayoffs 
#SanJose #LasVegas #Dallas… https://t.co/MNCCNBUpsW",FALSE,0,NA,4/11/19 5:35,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ntebdwa,0,FALSE,FALSE,NA,NA,,
Seto’s purple jacket tho #💜 #SJSHARKS #KnightsVsSharks #nhl #BecauseItsTheCup,FALSE,0,NA,4/11/19 5:34,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Sweaterpunch22,0,FALSE,FALSE,NA,NA,,
"ViewFromVegas of #NHL 1st Period betting: 1st Period Over 1.5 goals went 2-3, but #FollowtheMoney6 Over teams went… https://t.co/5BagmwD9bE",FALSE,1,NA,4/11/19 5:32,TRUE,NA,1.12E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ViewFromVegas,1,FALSE,FALSE,NA,NA,,
"5 takeaways from VGKvsSJS Game 1 loss: 
1- Too many penalties
2- Lack of shots until the 3rd period
3- Can’t enter… https://t.co/1jFqH52sP4",FALSE,9,NA,4/11/19 5:32,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",VGKbugeyeGuy,0,FALSE,FALSE,NA,NA,,
"Looks like there's blood in the water!*
Watch out for a frenzy in the #Tank on Friday from the @SanJoseSharks! Lead… https://t.co/f9hbL0DnD8",FALSE,1,NA,4/11/19 5:32,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Austin_Hartman,0,FALSE,FALSE,NA,NA,,
".@BDillon04 hey bud, no horse in the race (Wings fan 👎), but quit giving Brenden’s a bad name. You’re embarrassing… https://t.co/a6NK7kneqV",FALSE,1,NA,4/11/19 5:31,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bteezer27,0,FALSE,FALSE,NA,NA,,
NHL Milestone Stat of the Day: Gustav Nyquist-1st Career Goal (2/26/12) (edited version) #missyjanegraphics #nhl… https://t.co/gfGMjqyx5B,FALSE,0,NA,4/11/19 5:31,TRUE,NA,1.12E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MJGraphics1224,0,FALSE,FALSE,NA,NA,,
"#VGKvsSJS #PlayoffMode 
Hands down the best game @SanJoseSharks had against @GoldenKnights this entire season. 
Gam… https://t.co/ypfOMwk9H5",FALSE,0,NA,4/11/19 5:29,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",INDTVUSA,0,FALSE,FALSE,NA,NA,,
What a weird first day of playoffs.... Every team I had lost and all the wrong teams won.... #NHLPlayoffs #nhl #HockeyTwitter #Hockey #Jets,FALSE,0,NA,4/11/19 5:28,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AustInJGray01,0,FALSE,FALSE,NA,NA,,
SHARKS WIN!!! #SJSharks #NHL #NHLPlayoffs #thisissharksterritory,FALSE,0,NA,4/11/19 5:27,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JoSquared719,0,FALSE,FALSE,NA,NA,,
"Miro Heiskanen became the 3rd teenage defenseman in #NHL history to score 2 goals in a post-season game.

#CBJ… https://t.co/8vuKKySNk2",FALSE,1,veqta_sports,4/11/19 5:26,TRUE,1.12E+18,1.12E+18,3682066033,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",veqta_sports,0,FALSE,FALSE,NA,NA,,
"The #GoldenKnights drop Game One with the San Jose Sharks, 5-2. Penalties killed the #VGK. The two teams return for… https://t.co/Fbj1xsZEGt",FALSE,1,NA,4/11/19 5:26,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SinCitySM,0,FALSE,FALSE,NA,NA,,
ViewFromVegas of #NHL playoff openers:  road teams (lower seeds) 3-2 w/ PIT-NYI closing PK; underdogs 3-1 w/ upsets… https://t.co/TWR31qddoN,FALSE,2,NA,4/11/19 5:26,TRUE,NA,1.12E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ViewFromVegas,1,FALSE,FALSE,NA,NA,,
Game 1: San Jose Sharks defeat Vegas Golden Knights 5-2. #Sharks #GoldenKnights #NHL #StanleyCupPlayoffs https://t.co/ONRyqVQXJQ,FALSE,0,NA,4/11/19 5:26,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MnATrevor,0,FALSE,FALSE,NA,NA,,
"#NHL Recap:

STL Blues +100 💰💰💰
SJ Sharks -125 💰💰💰

still riding CLG Flames -190, accidentally posted earlier as a pick for tonight",FALSE,0,NA,4/11/19 5:25,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BucketBets,0,FALSE,FALSE,NA,NA,,
"A little extra after the whistle. Should make for an interesting series. 
#VegasBorn #SJSHARKS #StanleyCup  #NHL",FALSE,0,NA,4/11/19 5:24,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",masher2112,0,FALSE,FALSE,NA,NA,,
"Columbus, St. Louis, New York, Dallas y San Jose debutan con triunfo #NHL #NHLesp #StanleyCupPlayoffs https://t.co/cxAIhM5A9G",FALSE,2,NA,4/11/19 5:24,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",NHL_VAVEL,0,FALSE,FALSE,NA,NA,,
"This #SJSharks fan will sleep soundly tonight. One down, 15 to go. Good night, y'all!

#StanleyCupPlayoffs… https://t.co/YmImk5XToq",FALSE,0,NA,4/11/19 5:23,TRUE,NA,1.12E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",oatmealboy,0,FALSE,FALSE,NA,NA,,
"Night 1 of the #StanleyCup playoffs is over. Now that’s drama. I love playoff hockey. It’s fast, intense &amp; there’s… https://t.co/0qKHnsCZoR",FALSE,15,NA,4/11/19 5:23,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RandipJanda,0,FALSE,FALSE,NA,NA,,
"Prediction Record for Apr. 10th: 1-4  
Playoff Record: 1-4         
Overall Record: 3,704-2,223-661
#nhl #hockey",FALSE,0,NA,4/11/19 5:23,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",hockey_results,0,FALSE,FALSE,NA,NA,,
You guys do know that Tampa Bay is in Florida right... Like the Florida man thing was literally less than a month a… https://t.co/v27GAPXrm3,FALSE,0,NA,4/11/19 5:23,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",chrismcgdude,0,FALSE,FALSE,NA,NA,,
"The #NHL Race to Sixteen Wins for April 10, 2019. #Hockey https://t.co/LkTKhIX4jy",FALSE,4,NA,4/11/19 5:23,FALSE,NA,1.12E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",mhenderson95,0,FALSE,FALSE,NA,NA,,
"These players had a big part for their team:  Alex Killorn ,Josh Anderson, Josh Bailey , Jared McCann ,Jordan Binni… https://t.co/oRbbkd5Sgj",FALSE,0,NA,4/11/19 5:23,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Stormin1Norman,0,FALSE,FALSE,NA,NA,,
"Tampa Bay blows 3-0 lead, falls to Columbus in series opener
https://t.co/GzMGdqlY99
+1 SiliconValleyBot #Sharks #NHL",FALSE,1,NA,4/11/19 5:22,FALSE,NA,1.12E+18,NA,"<a href=\https://plow.io/anchor/San_Jose_Sharks\"" rel=\""nofollow\"">San Jose Sharks PLOW</a>""",SJ_Sharks_Plow,0,FALSE,FALSE,NA,NA,,
@CageTheElephant A GREAT show by Cage the Elephant in Tampa prior the Lightning Watch Party! #CagetheElephant… https://t.co/MgW5eGDR9b,FALSE,0,CageTheElephant,4/11/19 5:22,TRUE,NA,1.12E+18,19341413,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RockAtNight,0,FALSE,FALSE,NA,NA,,
"Also, screw Ryan Reaves. Dude’s a punk. #SJSharks #NHL #StanleyCup",FALSE,0,NA,4/11/19 5:22,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JZalk,0,FALSE,FALSE,NA,NA,,
Thats how you do it! #SJSharks 5-2 #GameOne #StanleyCupPlayoffs #NHL  #BleedTeal https://t.co/3mGcV60OM6,FALSE,3,NA,4/11/19 5:22,FALSE,NA,1.12E+18,NA,"<a href=\http://www.myplume.com/\"" rel=\""nofollow\"">Plume for Android</a>""",StaceyCornette,1,FALSE,FALSE,NA,NA,,
The Sharks defeat the Golden Knights 5-2. San Jose leads the series 1-0. #sharks #goldenknights #nhl #hockey #StanleyCup,FALSE,4,NA,4/11/19 5:22,FALSE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",hockey_results,1,FALSE,FALSE,NA,NA,,
@SanJoseSharks Damn #JoePavelski is a G how can U not be motivated by that? That's what a Captain does leads the wa… https://t.co/VjllEArTCz,FALSE,0,SanJoseSharks,4/11/19 5:21,TRUE,1.12E+18,1.12E+18,27961547,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",kareemslick,0,FALSE,FALSE,NA,NA,,
Watched two #NHL playoff games tonight and saw two teams outplay/outwork/outhustle their opponent. Solid Game 1/FIr… https://t.co/LwaShYB0St,FALSE,8,NA,4/11/19 5:21,TRUE,NA,1.12E+18,NA,"<a href=\http://tapbots.com/tweetbot\"" rel=\""nofollow\"">Tweetbot for iΟS</a>""",frozenroyalty,0,FALSE,FALSE,NA,NA,,
"5 Plays card  3-2 Today
⚾️FREE🏀

MLB Seattle F5 -0.5💰
MLB Yankees F5 +105❌
NHl SL Blues -105💰
NHL NY Islanders Unde… https://t.co/Jgnt5lBkoM",FALSE,0,NA,4/11/19 5:21,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",therockpicks,0,FALSE,FALSE,NA,NA,,
On a new @DMVsportsround1 - we preview @Capitals v. @NHLCanes w/ @bmcnally14 LISTEN: https://t.co/6G5jmt5Kfx… https://t.co/aAnuJv0w6M,FALSE,0,NA,4/11/19 5:21,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",dimitriWTOP,1,FALSE,FALSE,NA,NA,,
We need a serious makeover here in America. It all starts at the top. You want change? Stop paying people millions… https://t.co/FOJejfyoy9,FALSE,0,NA,4/11/19 5:21,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",broadydylan,0,FALSE,FALSE,NA,NA,,
Let me tell you how NOT happy I am that the audio on my @Bell #FibeTV receiver decided to stop working the day the… https://t.co/WSpfhJO7Ca,FALSE,0,NA,4/11/19 5:20,TRUE,NA,1.12E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",GewaltWarten,0,FALSE,FALSE,NA,NA,,
"@SanJoseSharks He'll be okay. He still looks sexy and still got those skills.
#SJSharks #NHLPlayoffs #NHL",FALSE,0,SanJoseSharks,4/11/19 5:19,FALSE,1.12E+18,1.12E+18,27961547,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SamusAran2020,0,FALSE,FALSE,NA,NA,,
"@SanJoseSharks Looks like everyone is having fun.
#SJSharks #NHLPlayoffs #NHL",FALSE,0,SanJoseSharks,4/11/19 5:19,FALSE,1.12E+18,1.12E+18,27961547,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SamusAran2020,0,FALSE,FALSE,NA,NA,,
